Home Score,Category,Away Score
18,Field Goals Attempted,22
12,Field Goals Made,8
66.7%,Field Goals %,36.4%
11,2-Point Field G. Attempted,9
9,2-Point Field Goals Made,4
81.8%,2-Point Field Goals %,44.4%
7,3-Point Field G. Attempted,13
3,3-Point Field Goals Made,4
42.9%,3-Point Field Goals %,30.8%
3,Free Throws Attempted,5
3,Free Throws Made,4
100%,Free Throws %,80%
1,Offensive Rebounds,6
8,Defensive Rebounds,4
9,Total Rebounds,10
5,Assists,2
2,Blocks,0
2,Turnovers,2
0,Steals,0
6,Personal Fouls,5
