date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
12.05.2024 18:30,Real Madrid,https://static.flashscore.com/res/image/data/GnbCKDYA-KWnL8vxn.png,Baskonia,https://static.flashscore.com/res/image/data/fcISR1Ca-hhuZJcqF.png,106,100,106,28,28,20,30,,100,26,21,29,24,
