Home Score,Category,Away Score
14,Field Goals Attempted,11
8,Field Goals Made,8
57.1%,Field Goals %,72.7%
10,2-Point Field G. Attempted,7
6,2-Point Field Goals Made,5
60%,2-Point Field Goals %,71.4%
4,3-Point Field G. Attempted,4
2,3-Point Field Goals Made,3
50%,3-Point Field Goals %,75%
0,Free Throws Attempted,6
0,Free Throws Made,6
0%,Free Throws %,100%
3,Offensive Rebounds,0
3,Defensive Rebounds,3
6,Total Rebounds,3
3,Assists,7
0,Blocks,2
4,Turnovers,2
2,Steals,3
3,Personal Fouls,2
