date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.05.2024 17:00,Baskonia,https://static.flashscore.com/res/image/data/fcISR1Ca-hhuZJcqF.png,Basquet Girona,https://static.flashscore.com/res/image/data/h4mAxXEa-j9n48rs9.png,92,96,92,26,22,18,26,,96,37,17,19,23,
