Home Score,Category,Away Score
15,Field Goals Attempted,16
9,Field Goals Made,11
60%,Field Goals %,68.8%
6,2-Point Field G. Attempted,7
4,2-Point Field Goals Made,5
66.7%,2-Point Field Goals %,71.4%
9,3-Point Field G. Attempted,9
5,3-Point Field Goals Made,6
55.6%,3-Point Field Goals %,66.7%
3,Free Throws Attempted,10
3,Free Throws Made,9
100%,Free Throws %,90%
0,Offensive Rebounds,5
0,Defensive Rebounds,6
0,Total Rebounds,11
7,Assists,7
1,Blocks,0
1,Turnovers,2
2,Steals,1
6,Personal Fouls,5
