Home Score,Category,Away Score
13,Field Goals Attempted,15
10,Field Goals Made,6
76.9%,Field Goals %,40%
5,2-Point Field G. Attempted,11
6,2-Point Field Goals Made,5
100%,2-Point Field Goals %,45.5%
8,3-Point Field G. Attempted,4
4,3-Point Field Goals Made,1
50%,3-Point Field Goals %,25%
2,Free Throws Attempted,0
2,Free Throws Made,0
100%,Free Throws %,0%
0,Offensive Rebounds,0
9,Defensive Rebounds,5
9,Total Rebounds,5
7,Assists,3
2,Blocks,0
4,Turnovers,4
1,Steals,4
3,Personal Fouls,2
