Home Score,Category,Away Score
16,Field Goals Attempted,22
9,Field Goals Made,7
56.3%,Field Goals %,31.8%
6,2-Point Field G. Attempted,16
3,2-Point Field Goals Made,6
50%,2-Point Field Goals %,37.5%
10,3-Point Field G. Attempted,6
6,3-Point Field Goals Made,1
60%,3-Point Field Goals %,16.7%
1,Free Throws Attempted,1
1,Free Throws Made,1
100%,Free Throws %,100%
2,Offensive Rebounds,4
10,Defensive Rebounds,5
12,Total Rebounds,9
6,Assists,6
2,Blocks,0
4,Turnovers,2
0,Steals,1
5,Personal Fouls,5
