Home Score,Category,Away Score
14,Field Goals Attempted,18
3,Field Goals Made,9
21.4%,Field Goals %,50%
6,2-Point Field G. Attempted,7
2,2-Point Field Goals Made,4
33.3%,2-Point Field Goals %,57.1%
8,3-Point Field G. Attempted,11
1,3-Point Field Goals Made,5
12.5%,3-Point Field Goals %,45.5%
13,Free Throws Attempted,5
11,Free Throws Made,3
84.6%,Free Throws %,60%
2,Offensive Rebounds,3
6,Defensive Rebounds,7
8,Total Rebounds,10
3,Assists,9
0,Blocks,0
2,Turnovers,2
1,Steals,1
4,Personal Fouls,9
