Home Score,Category,Away Score
16,Field Goals Attempted,15
7,Field Goals Made,9
43.8%,Field Goals %,60%
9,2-Point Field G. Attempted,9
5,2-Point Field Goals Made,6
55.6%,2-Point Field Goals %,66.7%
7,3-Point Field G. Attempted,6
2,3-Point Field Goals Made,3
28.6%,3-Point Field Goals %,50%
2,Free Throws Attempted,0
0,Free Throws Made,0
0%,Free Throws %,0%
5,Offensive Rebounds,0
5,Defensive Rebounds,5
10,Total Rebounds,5
3,Assists,6
0,Blocks,0
6,Turnovers,3
0,Steals,6
3,Personal Fouls,5
