Home Score,Category,Away Score
13,Field Goals Attempted,13
6,Field Goals Made,7
46.2%,Field Goals %,53.8%
4,2-Point Field G. Attempted,6
1,2-Point Field Goals Made,5
25%,2-Point Field Goals %,83.3%
9,3-Point Field G. Attempted,7
5,3-Point Field Goals Made,2
55.6%,3-Point Field Goals %,28.6%
2,Free Throws Attempted,6
2,Free Throws Made,3
100%,Free Throws %,50%
3,Offensive Rebounds,3
5,Defensive Rebounds,4
8,Total Rebounds,7
6,Assists,5
1,Blocks,2
5,Turnovers,4
2,Steals,3
7,Personal Fouls,5
