Home Score,Category,Away Score
14,Field Goals Attempted,15
7,Field Goals Made,8
50%,Field Goals %,53.3%
7,2-Point Field G. Attempted,13
6,2-Point Field Goals Made,8
85.7%,2-Point Field Goals %,61.5%
7,3-Point Field G. Attempted,2
1,3-Point Field Goals Made,0
14.3%,3-Point Field Goals %,0%
5,Free Throws Attempted,6
5,Free Throws Made,3
100%,Free Throws %,50%
3,Offensive Rebounds,3
6,Defensive Rebounds,4
9,Total Rebounds,7
6,Assists,4
0,Blocks,0
6,Turnovers,5
2,Steals,4
7,Personal Fouls,6
