Home Score,Category,Away Score
13,Field Goals Attempted,11
8,Field Goals Made,7
61.5%,Field Goals %,63.6%
12,2-Point Field G. Attempted,5
7,2-Point Field Goals Made,3
58.3%,2-Point Field Goals %,60%
1,3-Point Field G. Attempted,6
1,3-Point Field Goals Made,4
100%,3-Point Field Goals %,66.7%
9,Free Throws Attempted,5
8,Free Throws Made,4
88.9%,Free Throws %,80%
2,Offensive Rebounds,0
4,Defensive Rebounds,3
6,Total Rebounds,3
5,Assists,6
1,Blocks,0
3,Turnovers,4
0,Steals,1
4,Personal Fouls,6
