Home Score,Category,Away Score
20,Field Goals Attempted,15
14,Field Goals Made,6
70%,Field Goals %,40%
12,2-Point Field G. Attempted,5
9,2-Point Field Goals Made,3
75%,2-Point Field Goals %,60%
8,3-Point Field G. Attempted,10
5,3-Point Field Goals Made,3
62.5%,3-Point Field Goals %,30%
0,Free Throws Attempted,7
0,Free Throws Made,3
0%,Free Throws %,42.9%
1,Offensive Rebounds,2
7,Defensive Rebounds,3
8,Total Rebounds,5
8,Assists,4
0,Blocks,0
2,Turnovers,5
4,Steals,0
8,Personal Fouls,4
