date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
28.04.2024 18:30,MoraBanc Andorra,https://static.flashscore.com/res/image/data/SOXdwvjl-O0FyQb3S.png,Barcelona,https://static.flashscore.com/res/image/data/Sn90D8FG-AZCWGI9F.png,108,92,108,28,27,20,33,,92,24,19,31,18,
