Home Score,Category,Away Score
13,Field Goals Attempted,16
8,Field Goals Made,7
61.5%,Field Goals %,43.8%
4,2-Point Field G. Attempted,11
4,2-Point Field Goals Made,7
100%,2-Point Field Goals %,63.6%
9,3-Point Field G. Attempted,5
4,3-Point Field Goals Made,0
44.4%,3-Point Field Goals %,0%
2,Free Throws Attempted,3
1,Free Throws Made,2
50%,Free Throws %,66.7%
0,Offensive Rebounds,3
8,Defensive Rebounds,7
8,Total Rebounds,10
4,Assists,2
1,Blocks,0
1,Turnovers,1
1,Steals,0
3,Personal Fouls,3
