Home Score,Category,Away Score
17,Field Goals Attempted,18
9,Field Goals Made,10
52.9%,Field Goals %,55.6%
11,2-Point Field G. Attempted,9
4,2-Point Field Goals Made,6
36.4%,2-Point Field Goals %,66.7%
6,3-Point Field G. Attempted,9
5,3-Point Field Goals Made,4
83.3%,3-Point Field Goals %,44.4%
2,Free Throws Attempted,6
2,Free Throws Made,5
100%,Free Throws %,83.3%
0,Offensive Rebounds,4
2,Defensive Rebounds,4
2,Total Rebounds,8
5,Assists,5
0,Blocks,0
3,Turnovers,3
3,Steals,1
7,Personal Fouls,4
