Home Score,Category,Away Score
12,Field Goals Attempted,13
9,Field Goals Made,6
75%,Field Goals %,46.2%
6,2-Point Field G. Attempted,9
4,2-Point Field Goals Made,4
66.7%,2-Point Field Goals %,44.4%
6,3-Point Field G. Attempted,4
5,3-Point Field Goals Made,2
83.3%,3-Point Field Goals %,50%
6,Free Throws Attempted,6
6,Free Throws Made,4
100%,Free Throws %,66.7%
0,Offensive Rebounds,4
3,Defensive Rebounds,3
3,Total Rebounds,7
10,Assists,7
1,Blocks,0
1,Turnovers,5
4,Steals,1
5,Personal Fouls,4
