Home Score,Category,Away Score
21,Field Goals Attempted,13
8,Field Goals Made,8
38.1%,Field Goals %,61.5%
6,2-Point Field G. Attempted,8
3,2-Point Field Goals Made,6
50%,2-Point Field Goals %,75%
15,3-Point Field G. Attempted,5
5,3-Point Field Goals Made,2
33.3%,3-Point Field Goals %,40%
3,Free Throws Attempted,9
1,Free Throws Made,6
33.3%,Free Throws %,66.7%
6,Offensive Rebounds,2
5,Defensive Rebounds,9
11,Total Rebounds,11
6,Assists,5
1,Blocks,0
1,Turnovers,3
2,Steals,1
6,Personal Fouls,5
