Home Score,Category,Away Score
15,Field Goals Attempted,17
6,Field Goals Made,9
40%,Field Goals %,52.9%
6,2-Point Field G. Attempted,12
4,2-Point Field Goals Made,9
66.7%,2-Point Field Goals %,75%
9,3-Point Field G. Attempted,5
2,3-Point Field Goals Made,0
22.2%,3-Point Field Goals %,0%
8,Free Throws Attempted,4
7,Free Throws Made,3
87.5%,Free Throws %,75%
1,Offensive Rebounds,3
4,Defensive Rebounds,9
5,Total Rebounds,12
6,Assists,7
2,Blocks,0
3,Turnovers,6
3,Steals,2
6,Personal Fouls,7
