Home Score,Category,Away Score
14,Field Goals Attempted,14
9,Field Goals Made,7
64.3%,Field Goals %,50%
7,2-Point Field G. Attempted,9
6,2-Point Field Goals Made,5
85.7%,2-Point Field Goals %,55.6%
7,3-Point Field G. Attempted,5
3,3-Point Field Goals Made,2
42.9%,3-Point Field Goals %,40%
2,Free Throws Attempted,1
2,Free Throws Made,0
100%,Free Throws %,0%
1,Offensive Rebounds,2
6,Defensive Rebounds,4
7,Total Rebounds,6
4,Assists,1
0,Blocks,0
4,Turnovers,5
3,Steals,2
4,Personal Fouls,4
