Home Score,Category,Away Score
13,Field Goals Attempted,17
6,Field Goals Made,8
46.2%,Field Goals %,47.1%
10,2-Point Field G. Attempted,11
6,2-Point Field Goals Made,6
60%,2-Point Field Goals %,54.5%
3,3-Point Field G. Attempted,6
0,3-Point Field Goals Made,2
0%,3-Point Field Goals %,33.3%
9,Free Throws Attempted,11
7,Free Throws Made,6
77.8%,Free Throws %,54.5%
2,Offensive Rebounds,4
7,Defensive Rebounds,6
9,Total Rebounds,10
4,Assists,8
2,Blocks,2
4,Turnovers,1
0,Steals,2
7,Personal Fouls,8
