Home Score,Category,Away Score
20,Field Goals Attempted,13
10,Field Goals Made,5
50%,Field Goals %,38.5%
10,2-Point Field G. Attempted,2
6,2-Point Field Goals Made,1
60%,2-Point Field Goals %,50%
10,3-Point Field G. Attempted,11
4,3-Point Field Goals Made,4
40%,3-Point Field Goals %,36.4%
5,Free Throws Attempted,2
4,Free Throws Made,1
80%,Free Throws %,50%
4,Offensive Rebounds,2
6,Defensive Rebounds,6
10,Total Rebounds,8
5,Assists,5
0,Blocks,3
1,Turnovers,7
2,Steals,1
5,Personal Fouls,7
