g_3_xjTOfUBR,78-65
g_3_xjTOfUBR,80-65
g_3_xjTOfUBR,81-65
g_3_xjTOfUBR,81-68
g_3_xjTOfUBR,82-68
g_3_xjTOfUBR,84-68
g_3_xjTOfUBR,84-69
g_3_xjTOfUBR,84-72
g_3_xjTOfUBR,84-75
g_3_xjTOfUBR,85-75
g_3_xjTOfUBR,86-75
g_3_xjTOfUBR,89-75
g_3_xjTOfUBR,89-77
g_3_xjTOfUBR,89-78
g_3_xjTOfUBR,90-78
g_3_xjTOfUBR,91-78
g_3_xjTOfUBR,91-81
g_3_xjTOfUBR,92-81
g_3_xjTOfUBR,92-83
g_3_xjTOfUBR,94-83
g_3_xjTOfUBR,94-84
g_3_xjTOfUBR,96-84
g_3_xjTOfUBR,96-86
g_3_xjTOfUBR,96-88
g_3_xjTOfUBR,98-88
g_3_xjTOfUBR,98-91
g_3_xjTOfUBR,98-93
g_3_xjTOfUBR,99-93
g_3_xjTOfUBR,99-95
g_3_xjTOfUBR,99-96
g_3_xjTOfUBR,100-96
g_3_xjTOfUBR,101-96
g_3_xjTOfUBR,103-96
