Home Score,Category,Away Score
17,Field Goals Attempted,13
9,Field Goals Made,4
52.9%,Field Goals %,30.8%
14,2-Point Field G. Attempted,2
7,2-Point Field Goals Made,1
50%,2-Point Field Goals %,50%
3,3-Point Field G. Attempted,11
2,3-Point Field Goals Made,3
66.7%,3-Point Field Goals %,27.3%
0,Free Throws Attempted,4
0,Free Throws Made,4
0%,Free Throws %,100%
2,Offensive Rebounds,1
11,Defensive Rebounds,6
13,Total Rebounds,7
3,Assists,1
1,Blocks,1
2,Turnovers,2
0,Steals,0
4,Personal Fouls,3
