Home Score,Category,Away Score
10,Field Goals Attempted,18
5,Field Goals Made,7
50%,Field Goals %,38.9%
5,2-Point Field G. Attempted,12
3,2-Point Field Goals Made,4
60%,2-Point Field Goals %,33.3%
5,3-Point Field G. Attempted,6
2,3-Point Field Goals Made,3
40%,3-Point Field Goals %,50%
15,Free Throws Attempted,8
14,Free Throws Made,6
93.3%,Free Throws %,75%
2,Offensive Rebounds,1
7,Defensive Rebounds,3
9,Total Rebounds,4
4,Assists,8
2,Blocks,1
5,Turnovers,2
0,Steals,2
7,Personal Fouls,10
