Home Score,Category,Away Score
17,Field Goals Attempted,14
6,Field Goals Made,6
35.3%,Field Goals %,42.9%
12,2-Point Field G. Attempted,9
6,2-Point Field Goals Made,4
50%,2-Point Field Goals %,44.4%
5,3-Point Field G. Attempted,5
0,3-Point Field Goals Made,2
0%,3-Point Field Goals %,40%
9,Free Throws Attempted,14
6,Free Throws Made,10
66.7%,Free Throws %,71.4%
2,Offensive Rebounds,1
7,Defensive Rebounds,11
9,Total Rebounds,12
2,Assists,3
0,Blocks,0
3,Turnovers,3
2,Steals,0
10,Personal Fouls,8
