Home Score,Category,Away Score
19,Field Goals Attempted,15
8,Field Goals Made,8
42.1%,Field Goals %,53.3%
14,2-Point Field G. Attempted,11
6,2-Point Field Goals Made,5
42.9%,2-Point Field Goals %,45.5%
5,3-Point Field G. Attempted,4
2,3-Point Field Goals Made,3
40%,3-Point Field Goals %,75%
5,Free Throws Attempted,3
5,Free Throws Made,2
100%,Free Throws %,66.7%
6,Offensive Rebounds,4
2,Defensive Rebounds,5
8,Total Rebounds,9
1,Assists,5
3,Blocks,3
2,Turnovers,5
4,Steals,2
3,Personal Fouls,3
