date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
07.04.2024 17:00,Valencia,https://static.flashscore.com/res/image/data/UFmsOtyB-8WaC2y8l.png,Baskonia,https://static.flashscore.com/res/image/data/fcISR1Ca-hhuZJcqF.png,111,101,111,31,31,25,24,,101,14,20,31,36,
