Home Score,Category,Away Score
15,Field Goals Attempted,9
6,Field Goals Made,4
40%,Field Goals %,44.4%
9,2-Point Field G. Attempted,6
3,2-Point Field Goals Made,2
33.3%,2-Point Field Goals %,33.3%
6,3-Point Field G. Attempted,3
3,3-Point Field Goals Made,2
50%,3-Point Field Goals %,66.7%
2,Free Throws Attempted,12
2,Free Throws Made,9
100%,Free Throws %,75%
2,Offensive Rebounds,3
4,Defensive Rebounds,6
6,Total Rebounds,9
1,Assists,3
0,Blocks,0
3,Turnovers,5
2,Steals,0
8,Personal Fouls,6
