Home Score,Category,Away Score
19,Field Goals Attempted,17
8,Field Goals Made,11
42.1%,Field Goals %,64.7%
12,2-Point Field G. Attempted,13
7,2-Point Field Goals Made,10
58.3%,2-Point Field Goals %,76.9%
7,3-Point Field G. Attempted,4
1,3-Point Field Goals Made,1
14.3%,3-Point Field Goals %,25%
1,Free Throws Attempted,4
0,Free Throws Made,4
0%,Free Throws %,100%
5,Offensive Rebounds,1
5,Defensive Rebounds,7
10,Total Rebounds,8
3,Assists,3
1,Blocks,1
3,Turnovers,2
1,Steals,2
6,Personal Fouls,2
