Home Score,Category,Away Score
17,Field Goals Attempted,16
8,Field Goals Made,4
47.1%,Field Goals %,25%
11,2-Point Field G. Attempted,12
6,2-Point Field Goals Made,4
54.5%,2-Point Field Goals %,33.3%
6,3-Point Field G. Attempted,4
2,3-Point Field Goals Made,0
33.3%,3-Point Field Goals %,0%
7,Free Throws Attempted,7
5,Free Throws Made,4
71.4%,Free Throws %,57.1%
4,Offensive Rebounds,3
10,Defensive Rebounds,7
14,Total Rebounds,10
1,Assists,2
1,Blocks,1
2,Turnovers,2
2,Steals,1
6,Personal Fouls,5
