Home Score,Category,Away Score
18,Field Goals Attempted,14
7,Field Goals Made,6
38.9%,Field Goals %,42.9%
9,2-Point Field G. Attempted,8
5,2-Point Field Goals Made,3
55.6%,2-Point Field Goals %,37.5%
9,3-Point Field G. Attempted,6
2,3-Point Field Goals Made,3
22.2%,3-Point Field Goals %,50%
3,Free Throws Attempted,5
2,Free Throws Made,5
66.7%,Free Throws %,100%
1,Offensive Rebounds,1
7,Defensive Rebounds,11
8,Total Rebounds,12
4,Assists,4
0,Blocks,0
6,Turnovers,8
7,Steals,2
5,Personal Fouls,5
