date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.05.2024 18:30,Unicaja,https://static.flashscore.com/res/image/data/OtLQp0xS-nNbG1eNf.png,Murcia,https://static.flashscore.com/res/image/data/bFsA9LdM-zDAuo2gq.png,96,71,96,25,22,31,18,,71,18,18,15,20,
