Home Score,Category,Away Score
17,Field Goals Attempted,18
8,Field Goals Made,8
47.1%,Field Goals %,44.4%
12,2-Point Field G. Attempted,13
7,2-Point Field Goals Made,7
58.3%,2-Point Field Goals %,53.8%
5,3-Point Field G. Attempted,5
1,3-Point Field Goals Made,1
20%,3-Point Field Goals %,20%
5,Free Throws Attempted,6
4,Free Throws Made,5
80%,Free Throws %,83.3%
2,Offensive Rebounds,3
6,Defensive Rebounds,7
8,Total Rebounds,10
5,Assists,3
0,Blocks,0
2,Turnovers,4
3,Steals,0
6,Personal Fouls,6
