Home Score,Category,Away Score
16,Field Goals Attempted,14
6,Field Goals Made,9
37.5%,Field Goals %,64.3%
6,2-Point Field G. Attempted,11
3,2-Point Field Goals Made,7
50%,2-Point Field Goals %,63.6%
10,3-Point Field G. Attempted,3
3,3-Point Field Goals Made,2
30%,3-Point Field Goals %,66.7%
6,Free Throws Attempted,5
5,Free Throws Made,4
83.3%,Free Throws %,80%
6,Offensive Rebounds,1
5,Defensive Rebounds,4
11,Total Rebounds,5
4,Assists,3
0,Blocks,0
3,Turnovers,1
0,Steals,2
3,Personal Fouls,6
