Home Score,Category,Away Score
19,Field Goals Attempted,21
8,Field Goals Made,11
42.1%,Field Goals %,52.4%
13,2-Point Field G. Attempted,15
7,2-Point Field Goals Made,9
53.8%,2-Point Field Goals %,60%
6,3-Point Field G. Attempted,6
1,3-Point Field Goals Made,2
16.7%,3-Point Field Goals %,33.3%
5,Free Throws Attempted,2
3,Free Throws Made,2
60%,Free Throws %,100%
3,Offensive Rebounds,3
7,Defensive Rebounds,8
10,Total Rebounds,11
2,Assists,8
0,Blocks,0
3,Turnovers,1
1,Steals,3
2,Personal Fouls,5
