Home Score,Category,Away Score
24,Field Goals Attempted,17
8,Field Goals Made,9
33.3%,Field Goals %,52.9%
14,2-Point Field G. Attempted,13
7,2-Point Field Goals Made,7
50%,2-Point Field Goals %,53.8%
10,3-Point Field G. Attempted,4
1,3-Point Field Goals Made,2
10%,3-Point Field Goals %,50%
5,Free Throws Attempted,6
5,Free Throws Made,4
100%,Free Throws %,66.7%
8,Offensive Rebounds,1
8,Defensive Rebounds,7
16,Total Rebounds,8
3,Assists,5
1,Blocks,1
1,Turnovers,0
0,Steals,0
7,Personal Fouls,6
