Home Score,Category,Away Score
16,Field Goals Attempted,18
7,Field Goals Made,6
43.8%,Field Goals %,33.3%
7,2-Point Field G. Attempted,12
2,2-Point Field Goals Made,4
28.6%,2-Point Field Goals %,33.3%
9,3-Point Field G. Attempted,6
5,3-Point Field Goals Made,2
55.6%,3-Point Field Goals %,33.3%
2,Free Throws Attempted,3
2,Free Throws Made,3
100%,Free Throws %,100%
1,Offensive Rebounds,0
9,Defensive Rebounds,6
10,Total Rebounds,6
8,Assists,7
1,Blocks,-1
5,Turnovers,3
1,Steals,4
4,Personal Fouls,4
