Home Score,Category,Away Score
11,Field Goals Attempted,11
6,Field Goals Made,2
54.5%,Field Goals %,18.2%
5,2-Point Field G. Attempted,3
4,2-Point Field Goals Made,0
80%,2-Point Field Goals %,0%
6,3-Point Field G. Attempted,8
2,3-Point Field Goals Made,2
33.3%,3-Point Field Goals %,25%
7,Free Throws Attempted,0
7,Free Throws Made,0
100%,Free Throws %,0%
4,Offensive Rebounds,2
6,Defensive Rebounds,3
10,Total Rebounds,5
6,Assists,4
0,Blocks,2
3,Turnovers,3
2,Steals,3
3,Personal Fouls,6
