Home Score,Category,Away Score
20,Field Goals Attempted,19
10,Field Goals Made,11
50%,Field Goals %,57.9%
12,2-Point Field G. Attempted,9
9,2-Point Field Goals Made,5
75%,2-Point Field Goals %,55.6%
8,3-Point Field G. Attempted,10
1,3-Point Field Goals Made,6
12.5%,3-Point Field Goals %,60%
4,Free Throws Attempted,2
3,Free Throws Made,1
75%,Free Throws %,50%
6,Offensive Rebounds,2
7,Defensive Rebounds,4
13,Total Rebounds,6
2,Assists,7
1,Blocks,0
2,Turnovers,1
0,Steals,0
5,Personal Fouls,6
