Home Score,Category,Away Score
12,Field Goals Attempted,13
5,Field Goals Made,4
41.7%,Field Goals %,30.8%
9,2-Point Field G. Attempted,8
5,2-Point Field Goals Made,4
55.6%,2-Point Field Goals %,50%
3,3-Point Field G. Attempted,5
0,3-Point Field Goals Made,0
0%,3-Point Field Goals %,0%
11,Free Throws Attempted,10
7,Free Throws Made,9
63.6%,Free Throws %,90%
2,Offensive Rebounds,3
6,Defensive Rebounds,8
8,Total Rebounds,11
2,Assists,2
1,Blocks,0
3,Turnovers,3
2,Steals,1
8,Personal Fouls,7
