Home Score,Category,Away Score
18,Field Goals Attempted,13
6,Field Goals Made,7
33.3%,Field Goals %,53.8%
10,2-Point Field G. Attempted,9
5,2-Point Field Goals Made,6
50%,2-Point Field Goals %,66.7%
8,3-Point Field G. Attempted,4
1,3-Point Field Goals Made,1
12.5%,3-Point Field Goals %,25%
7,Free Throws Attempted,10
3,Free Throws Made,8
42.9%,Free Throws %,80%
3,Offensive Rebounds,2
5,Defensive Rebounds,11
8,Total Rebounds,13
2,Assists,6
1,Blocks,1
1,Turnovers,3
2,Steals,1
7,Personal Fouls,6
