Home Score,Category,Away Score
16,Field Goals Attempted,13
5,Field Goals Made,6
31.3%,Field Goals %,46.2%
7,2-Point Field G. Attempted,6
2,2-Point Field Goals Made,2
28.6%,2-Point Field Goals %,33.3%
9,3-Point Field G. Attempted,7
3,3-Point Field Goals Made,4
33.3%,3-Point Field Goals %,57.1%
5,Free Throws Attempted,0
3,Free Throws Made,0
60%,Free Throws %,0%
4,Offensive Rebounds,3
8,Defensive Rebounds,7
12,Total Rebounds,10
4,Assists,4
3,Blocks,0
5,Turnovers,9
1,Steals,2
5,Personal Fouls,6
