Home Score,Category,Away Score
10,Field Goals Attempted,18
4,Field Goals Made,11
40%,Field Goals %,61.1%
6,2-Point Field G. Attempted,12
3,2-Point Field Goals Made,6
50%,2-Point Field Goals %,50%
4,3-Point Field G. Attempted,6
1,3-Point Field Goals Made,5
25%,3-Point Field Goals %,83.3%
7,Free Throws Attempted,3
5,Free Throws Made,3
71.4%,Free Throws %,100%
0,Offensive Rebounds,3
3,Defensive Rebounds,7
3,Total Rebounds,10
1,Assists,7
0,Blocks,0
5,Turnovers,3
1,Steals,4
4,Personal Fouls,6
