Home Score,Category,Away Score
17,Field Goals Attempted,17
4,Field Goals Made,7
23.5%,Field Goals %,41.2%
6,2-Point Field G. Attempted,16
2,2-Point Field Goals Made,7
33.3%,2-Point Field Goals %,43.8%
11,3-Point Field G. Attempted,1
2,3-Point Field Goals Made,0
18.2%,3-Point Field Goals %,0%
4,Free Throws Attempted,11
4,Free Throws Made,8
100%,Free Throws %,72.7%
4,Offensive Rebounds,2
8,Defensive Rebounds,9
12,Total Rebounds,11
2,Assists,4
1,Blocks,2
6,Turnovers,5
3,Steals,5
8,Personal Fouls,6
