Home Score,Category,Away Score
17,Field Goals Attempted,16
11,Field Goals Made,10
64.7%,Field Goals %,62.5%
9,2-Point Field G. Attempted,8
4,2-Point Field Goals Made,6
44.4%,2-Point Field Goals %,75%
8,3-Point Field G. Attempted,8
7,3-Point Field Goals Made,4
87.5%,3-Point Field Goals %,50%
1,Free Throws Attempted,0
1,Free Throws Made,0
100%,Free Throws %,0%
1,Offensive Rebounds,0
7,Defensive Rebounds,5
8,Total Rebounds,5
8,Assists,6
0,Blocks,1
1,Turnovers,1
1,Steals,1
2,Personal Fouls,3
