Home Score,Category,Away Score
20,Field Goals Attempted,23
11,Field Goals Made,8
55%,Field Goals %,34.8%
14,2-Point Field G. Attempted,12
9,2-Point Field Goals Made,6
64.3%,2-Point Field Goals %,50%
6,3-Point Field G. Attempted,11
2,3-Point Field Goals Made,2
33.3%,3-Point Field Goals %,18.2%
3,Free Throws Attempted,2
1,Free Throws Made,2
33.3%,Free Throws %,100%
3,Offensive Rebounds,5
9,Defensive Rebounds,6
12,Total Rebounds,11
5,Assists,4
2,Blocks,1
5,Turnovers,2
1,Steals,5
1,Personal Fouls,5
