date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
10.05.2024 18:15,Baskonia,https://static.flashscore.com/res/image/data/fcISR1Ca-hhuZJcqF.png,Murcia,https://static.flashscore.com/res/image/data/bFsA9LdM-zDAuo2gq.png,94,79,94,30,16,23,25,,79,24,24,11,20,
