Home Score,Category,Away Score
19,Field Goals Attempted,16
10,Field Goals Made,4
52.6%,Field Goals %,25%
12,2-Point Field G. Attempted,8
8,2-Point Field Goals Made,4
66.7%,2-Point Field Goals %,50%
7,3-Point Field G. Attempted,8
2,3-Point Field Goals Made,0
28.6%,3-Point Field Goals %,0%
4,Free Throws Attempted,7
2,Free Throws Made,5
50%,Free Throws %,71.4%
2,Offensive Rebounds,1
12,Defensive Rebounds,7
14,Total Rebounds,8
7,Assists,7
-1,Blocks,1
1,Turnovers,2
2,Steals,1
6,Personal Fouls,5
