date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
19.05.2024 12:30,Barcelona,https://static.flashscore.com/res/image/data/Sn90D8FG-AZCWGI9F.png,Tenerife,https://static.flashscore.com/res/image/data/hYgHe1h5-jkCvWF0A.png,96,86,96,28,22,22,24,,86,16,30,26,14,
