Home Score,Category,Away Score
14,Field Goals Attempted,15
5,Field Goals Made,9
35.7%,Field Goals %,60%
5,2-Point Field G. Attempted,11
3,2-Point Field Goals Made,8
60%,2-Point Field Goals %,72.7%
9,3-Point Field G. Attempted,4
2,3-Point Field Goals Made,1
22.2%,3-Point Field Goals %,25%
2,Free Throws Attempted,3
2,Free Throws Made,2
100%,Free Throws %,66.7%
1,Offensive Rebounds,2
5,Defensive Rebounds,7
6,Total Rebounds,9
2,Assists,1
0,Blocks,0
6,Turnovers,5
2,Steals,3
5,Personal Fouls,6
