Home Score,Category,Away Score
17,Field Goals Attempted,18
8,Field Goals Made,6
47.1%,Field Goals %,33.3%
8,2-Point Field G. Attempted,12
4,2-Point Field Goals Made,5
50%,2-Point Field Goals %,41.7%
9,3-Point Field G. Attempted,6
4,3-Point Field Goals Made,1
44.4%,3-Point Field Goals %,16.7%
1,Free Throws Attempted,11
0,Free Throws Made,7
0%,Free Throws %,63.6%
4,Offensive Rebounds,8
4,Defensive Rebounds,5
8,Total Rebounds,13
7,Assists,3
1,Blocks,1
4,Turnovers,5
4,Steals,2
8,Personal Fouls,5
