Home Score,Category,Away Score
20,Field Goals Attempted,13
6,Field Goals Made,7
30%,Field Goals %,53.8%
12,2-Point Field G. Attempted,5
3,2-Point Field Goals Made,3
25%,2-Point Field Goals %,60%
8,3-Point Field G. Attempted,8
3,3-Point Field Goals Made,4
37.5%,3-Point Field Goals %,50%
8,Free Throws Attempted,8
3,Free Throws Made,8
37.5%,Free Throws %,100%
3,Offensive Rebounds,2
4,Defensive Rebounds,10
7,Total Rebounds,12
5,Assists,5
0,Blocks,1
1,Turnovers,4
1,Steals,1
8,Personal Fouls,6
