Home Score,Category,Away Score
17,Field Goals Attempted,14
6,Field Goals Made,5
35.3%,Field Goals %,35.7%
11,2-Point Field G. Attempted,8
5,2-Point Field Goals Made,4
45.5%,2-Point Field Goals %,50%
6,3-Point Field G. Attempted,6
1,3-Point Field Goals Made,1
16.7%,3-Point Field Goals %,16.7%
5,Free Throws Attempted,1
2,Free Throws Made,1
40%,Free Throws %,100%
2,Offensive Rebounds,2
7,Defensive Rebounds,6
9,Total Rebounds,8
2,Assists,3
1,Blocks,3
3,Turnovers,6
2,Steals,2
4,Personal Fouls,7
