g_3_za8c5KPn,50-47
g_3_za8c5KPn,51-47
g_3_za8c5KPn,52-47
g_3_za8c5KPn,53-47
g_3_za8c5KPn,54-47
g_3_za8c5KPn,54-49
g_3_za8c5KPn,56-49
g_3_za8c5KPn,56-51
g_3_za8c5KPn,56-52
g_3_za8c5KPn,56-54
g_3_za8c5KPn,57-54
g_3_za8c5KPn,57-55
g_3_za8c5KPn,57-56
g_3_za8c5KPn,59-56
g_3_za8c5KPn,59-57
g_3_za8c5KPn,59-58
g_3_za8c5KPn,62-58
g_3_za8c5KPn,65-58
g_3_za8c5KPn,65-59
g_3_za8c5KPn,65-60
g_3_za8c5KPn,67-60
g_3_za8c5KPn,68-60
g_3_za8c5KPn,69-60
g_3_za8c5KPn,71-60
g_3_za8c5KPn,71-63
g_3_za8c5KPn,72-63
g_3_za8c5KPn,73-63
g_3_za8c5KPn,73-65
