date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
18.10.2023 20:30,Valencia,https://static.flashscore.com/res/image/data/UFmsOtyB-8WaC2y8l.png,Maccabi Tel Aviv,https://static.flashscore.com/res/image/data/t8Wmy2yS-f9Tgtd9a.png,75,66,75,18,15,17,25,,66,17,12,15,22,
