g_3_Q9GKZMze,79-67
g_3_Q9GKZMze,79-69
g_3_Q9GKZMze,80-69
g_3_Q9GKZMze,81-69
g_3_Q9GKZMze,81-72
g_3_Q9GKZMze,83-72
g_3_Q9GKZMze,83-74
g_3_Q9GKZMze,83-75
g_3_Q9GKZMze,83-76
g_3_Q9GKZMze,84-76
g_3_Q9GKZMze,85-76
g_3_Q9GKZMze,87-76
g_3_Q9GKZMze,87-78
g_3_Q9GKZMze,87-79
g_3_Q9GKZMze,87-82
g_3_Q9GKZMze,88-82
g_3_Q9GKZMze,91-82
g_3_Q9GKZMze,92-82
g_3_Q9GKZMze,93-82
g_3_Q9GKZMze,94-82
g_3_Q9GKZMze,94-84
g_3_Q9GKZMze,95-84
g_3_Q9GKZMze,96-84
g_3_Q9GKZMze,96-86
g_3_Q9GKZMze,96-87
g_3_Q9GKZMze,96-88
g_3_Q9GKZMze,96-89
g_3_Q9GKZMze,97-89
g_3_Q9GKZMze,97-92
