Home Score,Category,Away Score
13,Field Goals Attempted,14
9,Field Goals Made,8
69.2%,Field Goals %,57.1%
8,2-Point Field G. Attempted,9
4,2-Point Field Goals Made,7
50%,2-Point Field Goals %,77.8%
5,3-Point Field G. Attempted,5
5,3-Point Field Goals Made,1
100%,3-Point Field Goals %,20%
4,Free Throws Attempted,2
3,Free Throws Made,2
75%,Free Throws %,100%
2,Offensive Rebounds,2
5,Defensive Rebounds,2
7,Total Rebounds,4
6,Assists,6
0,Blocks,0
5,Turnovers,4
4,Steals,3
3,Personal Fouls,6
