Home Score,Category,Away Score
14,Field Goals Attempted,20
7,Field Goals Made,8
50%,Field Goals %,40%
11,2-Point Field G. Attempted,10
5,2-Point Field Goals Made,4
45.5%,2-Point Field Goals %,40%
3,3-Point Field G. Attempted,10
2,3-Point Field Goals Made,4
66.7%,3-Point Field Goals %,40%
7,Free Throws Attempted,3
5,Free Throws Made,2
71.4%,Free Throws %,66.7%
2,Offensive Rebounds,5
6,Defensive Rebounds,5
8,Total Rebounds,10
7,Assists,5
1,Blocks,2
5,Turnovers,4
4,Steals,4
3,Personal Fouls,6
