Home Score,Category,Away Score
16,Field Goals Attempted,17
11,Field Goals Made,9
68.8%,Field Goals %,52.9%
8,2-Point Field G. Attempted,11
6,2-Point Field Goals Made,7
75%,2-Point Field Goals %,63.6%
8,3-Point Field G. Attempted,6
5,3-Point Field Goals Made,2
62.5%,3-Point Field Goals %,33.3%
7,Free Throws Attempted,9
5,Free Throws Made,8
71.4%,Free Throws %,88.9%
0,Offensive Rebounds,4
3,Defensive Rebounds,3
3,Total Rebounds,7
8,Assists,5
0,Blocks,0
3,Turnovers,3
1,Steals,1
8,Personal Fouls,6
