g_3_rkNaDZNN,47-43
g_3_rkNaDZNN,49-43
g_3_rkNaDZNN,50-43
g_3_rkNaDZNN,50-45
g_3_rkNaDZNN,53-45
g_3_rkNaDZNN,55-45
g_3_rkNaDZNN,55-47
g_3_rkNaDZNN,56-47
g_3_rkNaDZNN,57-47
g_3_rkNaDZNN,57-48
g_3_rkNaDZNN,57-50
g_3_rkNaDZNN,59-50
g_3_rkNaDZNN,59-53
g_3_rkNaDZNN,60-53
g_3_rkNaDZNN,61-53
g_3_rkNaDZNN,61-55
g_3_rkNaDZNN,61-56
g_3_rkNaDZNN,64-56
g_3_rkNaDZNN,64-58
g_3_rkNaDZNN,67-58
g_3_rkNaDZNN,67-59
g_3_rkNaDZNN,67-60
g_3_rkNaDZNN,70-60
g_3_rkNaDZNN,73-60
g_3_rkNaDZNN,73-62
g_3_rkNaDZNN,73-63
g_3_rkNaDZNN,73-64
g_3_rkNaDZNN,75-64
g_3_rkNaDZNN,75-66
g_3_rkNaDZNN,77-66
g_3_rkNaDZNN,77-68
g_3_rkNaDZNN,79-68
