g_3_ShoWlau6,32-18
g_3_ShoWlau6,32-20
g_3_ShoWlau6,33-20
g_3_ShoWlau6,34-20
g_3_ShoWlau6,36-20
g_3_ShoWlau6,36-22
g_3_ShoWlau6,39-22
g_3_ShoWlau6,39-24
g_3_ShoWlau6,42-24
g_3_ShoWlau6,43-24
g_3_ShoWlau6,44-24
g_3_ShoWlau6,44-26
g_3_ShoWlau6,44-28
g_3_ShoWlau6,45-28
g_3_ShoWlau6,46-28
g_3_ShoWlau6,47-28
g_3_ShoWlau6,48-28
g_3_ShoWlau6,50-28
g_3_ShoWlau6,52-28
g_3_ShoWlau6,52-29
g_3_ShoWlau6,52-30
g_3_ShoWlau6,54-30
g_3_ShoWlau6,55-30
g_3_ShoWlau6,55-33
g_3_ShoWlau6,56-33
g_3_ShoWlau6,58-33
g_3_ShoWlau6,58-36
g_3_ShoWlau6,58-39
g_3_ShoWlau6,58-40
