Home Score,Category,Away Score
19,Field Goals Attempted,19
12,Field Goals Made,6
63.2%,Field Goals %,31.6%
13,2-Point Field G. Attempted,10
8,2-Point Field Goals Made,4
61.5%,2-Point Field Goals %,40%
6,3-Point Field G. Attempted,9
4,3-Point Field Goals Made,2
66.7%,3-Point Field Goals %,22.2%
2,Free Throws Attempted,7
2,Free Throws Made,4
100%,Free Throws %,57.1%
3,Offensive Rebounds,5
7,Defensive Rebounds,4
10,Total Rebounds,9
5,Assists,1
0,Blocks,0
4,Turnovers,3
1,Steals,2
5,Personal Fouls,5
