Home Score,Category,Away Score
16,Field Goals Attempted,16
4,Field Goals Made,11
25%,Field Goals %,68.8%
11,2-Point Field G. Attempted,5
2,2-Point Field Goals Made,4
18.2%,2-Point Field Goals %,80%
5,3-Point Field G. Attempted,11
2,3-Point Field Goals Made,7
40%,3-Point Field Goals %,63.6%
3,Free Throws Attempted,1
3,Free Throws Made,1
100%,Free Throws %,100%
4,Offensive Rebounds,3
2,Defensive Rebounds,8
6,Total Rebounds,11
2,Assists,6
0,Blocks,0
2,Turnovers,2
1,Steals,0
4,Personal Fouls,6
